in:Index,img:Output1,img:Output2,img:Output3,out:WWR_Skylight,out:H_Skylight,out:W_Skylight,out:SH_Skylight,out:Distance_A_Skylight,out:Distance_B_Skylight,out:WWR_Corridor,out:H_Corridor,out:W_Corridor,out:SH_Corridor,out:Distance_A_Corridor,out:Distance_B_Corridor,out:Degree,out:Frame_BL,out:Frame_BR,out:Frame_TR,out:Frame_TL,out:Hypervolume,out:Rank,out:EUI,out:sDA,out:sGA,out:UDI,out:SVF
910,Index_910_Parallel.png,Index_910_Back.png,Index_910_Front.png,30,1.2,6.8,0.8,0.2,0.9,25,1.1,6.1,1,0.1,0,-180,1,0.7,1.3,1.3,7448.797,0,83.745,0.997,0.914,76.409,20.383
911,Index_911_Parallel.png,Index_911_Back.png,Index_911_Front.png,45,1.6,7.6,0.9,0.1,0.2,15,1.2,3.4,0.8,1.6,1.2,-180,0.8,0.8,1,1.5,7462.374,0,84.122,1,0.759,68.315,23.114
912,Index_912_Parallel.png,Index_912_Back.png,Index_912_Front.png,35,2.2,4.3,0.8,1.1,2.5,30,1.4,5.8,0.9,0,0.4,-180,0.1,0.9,1.2,0.9,7468.665,2,85.288,1,0.784,65.608,25.618
913,Index_913_Parallel.png,Index_913_Back.png,Index_913_Front.png,35,1.9,5,0.9,0.3,2.6,25,1.1,6.1,1,0.1,0,-180,1.1,0.6,0.8,0.3,7524.09,4,86.008,1,0.679,61.333,30.194
914,Index_914_Parallel.png,Index_914_Back.png,Index_914_Front.png,45,2.2,5.5,0.8,1.6,0.8,10,0.8,3.4,2,1.2,1.6,-180,1.2,0.3,0.1,0.5,7531.688,4,86.763,1,0.546,57.858,37.14
915,Index_915_Parallel.png,Index_915_Back.png,Index_915_Front.png,30,1.2,6.8,1,0.2,0.9,10,0.8,3.4,2,1.8,1,-180,1.4,1.5,1.4,0.3,7570.306,1,83.848,0.92,0.824,72.125,22.205
916,Index_916_Parallel.png,Index_916_Back.png,Index_916_Front.png,45,1.8,6.8,0.8,1,0.1,15,1.2,3.4,0.9,1.7,1.1,-180,1.4,0.3,1.5,0.5,7587.107,1,85.151,1,0.707,63.787,26.806
917,Index_917_Parallel.png,Index_917_Back.png,Index_917_Front.png,30,2,4,1,3,0.9,30,1.6,5.1,0.9,0.9,0.2,-180,0.7,1.5,1.3,0.3,7589.796,2,85.254,1,0.769,66.589,25.53
918,Index_918_Parallel.png,Index_918_Back.png,Index_918_Front.png,40,2.2,4.9,0.8,2.9,0.1,25,1.1,6.1,0.8,0,0.1,-180,0.8,0.2,0.1,1.3,7590.855,4,86.18,1,0.673,60.163,31.62
919,Index_919_Parallel.png,Index_919_Back.png,Index_919_Front.png,45,2.1,5.8,0.8,1,1.1,15,1.2,3.4,0.9,0.7,2.1,-180,1,0.9,1.2,1.5,7594.072,0,84.225,1,0.741,67.192,23.845
920,Index_920_Parallel.png,Index_920_Back.png,Index_920_Front.png,35,1.7,5.6,0.8,0,2.3,15,0.8,5.1,2,0.8,0.3,-180,0.6,0.1,0.7,1.3,7597.184,2,84.602,0.988,0.809,72.077,22.829
921,Index_921_Parallel.png,Index_921_Back.png,Index_921_Front.png,40,1.4,7.7,0.9,0.1,0.1,20,0.9,6,1,0.2,0,-180,1.5,0.7,0.5,0.8,7605.269,2,85.425,1,0.676,60.901,29.03
922,Index_922_Parallel.png,Index_922_Back.png,Index_922_Front.png,30,1.2,6.8,0.8,0,1.1,20,0.9,6,1,0,0.2,-180,0.7,0.6,1.5,1.2,7620.64,0,83.539,0.988,0.923,77.324,20.236
923,Index_923_Parallel.png,Index_923_Back.png,Index_923_Front.png,30,1.2,6.8,1,0,1.1,10,0.8,3.4,2,1.9,0.9,-180,0.2,1.2,0.3,1.5,7626.129,1,83.882,0.877,0.852,73.912,22.082
924,Index_924_Parallel.png,Index_924_Back.png,Index_924_Front.png,40,2.6,4.2,0.4,2.6,1.1,25,1.1,6.1,0.8,0,0.1,-180,0.1,0.8,0.8,0.6,7628.194,4,86.351,1,0.679,61.072,31.681
925,Index_925_Parallel.png,Index_925_Back.png,Index_925_Front.png,35,1.8,5.2,0.8,2.5,0.2,30,1.4,5.8,0.9,0,0.4,-180,0.5,0.5,1.2,0.5,7639.553,1,85.562,1,0.784,65.175,26.626
926,Index_926_Parallel.png,Index_926_Back.png,Index_926_Front.png,30,1.4,5.8,0.8,0.6,1.5,20,1.3,4.2,0.9,0.6,1.4,-180,1.1,1,1.3,1.2,7639.887,0,83.745,0.969,0.895,74.688,21.067
927,Index_927_Parallel.png,Index_927_Back.png,Index_927_Front.png,30,1.3,6.2,0.8,0.7,1,10,0.7,3.9,2,1.3,1,-180,1.5,0.2,0.3,1.5,7640.702,1,83.916,0.84,0.855,72.847,22.593
928,Index_928_Parallel.png,Index_928_Back.png,Index_928_Front.png,30,2,4,1,0.7,3.2,10,0.8,3.4,2,0.4,2.4,-180,0.8,0.9,1.4,0.8,7642.966,0,83.882,0.877,0.843,74.198,22.09
929,Index_929_Parallel.png,Index_929_Back.png,Index_929_Front.png,45,1.6,7.6,0.8,0.2,0.1,20,1,5.4,1,0.8,0,-180,0.3,0.2,1.3,0.6,7662.615,1,85.357,1,0.741,64.754,26.723
930,Index_930_Parallel.png,Index_930_Back.png,Index_930_Front.png,30,1.4,5.8,1,0.4,1.7,15,1.2,3.4,1,1.6,1.2,-180,0.4,1.3,1.2,1.3,7693.927,0,83.642,0.948,0.88,76.926,20.828
931,Index_931_Parallel.png,Index_931_Back.png,Index_931_Front.png,30,1.2,6.8,0.8,1,0.1,20,0.9,6,1,0.1,0.1,-180,0.8,1,1.5,1.1,7696.918,0,83.539,0.975,0.917,76.696,20.484
932,Index_932_Parallel.png,Index_932_Back.png,Index_932_Front.png,40,1.7,6.4,0.9,1.5,0,20,1.5,3.6,0.8,1,1.6,-180,0.2,1.2,1,0.3,7703.653,3,85.837,1,0.664,61.477,30.177
933,Index_933_Parallel.png,Index_933_Back.png,Index_933_Front.png,30,1.2,6.8,1,0,1.1,10,0.8,3.4,2,1.4,1.4,-180,0.2,1.3,1.5,0.3,7717.859,0,83.882,0.861,0.836,74.147,22.32
934,Index_934_Parallel.png,Index_934_Back.png,Index_934_Front.png,30,2,4,1,1.1,2.8,10,0.8,3.4,2,0.4,2.4,-180,1.3,0.6,0.7,1.5,7718.561,1,83.813,0.867,0.843,73.88,22.223
935,Index_935_Parallel.png,Index_935_Back.png,Index_935_Front.png,30,2,4,0.8,2.7,1.2,15,1,4,1,0.2,2,-180,0.2,1.5,1.5,1.5,7723.269,0,83.813,0.88,0.892,75.498,21.605
936,Index_936_Parallel.png,Index_936_Back.png,Index_936_Front.png,30,1.7,4.8,0.8,0.2,2.9,10,0.8,3.4,2,0.5,2.3,-180,0.8,0.5,1.2,0.8,7725.745,1,84.019,0.858,0.858,73.487,22.539
937,Index_937_Parallel.png,Index_937_Back.png,Index_937_Front.png,40,1.5,7.2,0.8,0.6,0.1,20,1.5,3.6,0.9,1.2,1.4,-180,0.2,0.4,0.4,0.3,7735.829,4,86.591,1,0.648,59.593,34.177
938,Index_938_Parallel.png,Index_938_Back.png,Index_938_Front.png,30,1.8,4.5,0.9,2.9,0.5,20,1.5,3.6,0.9,1,1.6,-180,1.2,1.4,0.8,1.5,7745.13,1,84.225,0.963,0.833,72.242,22.515
939,Index_939_Parallel.png,Index_939_Back.png,Index_939_Front.png,30,1.2,6.8,0.8,0.8,0.3,25,1.1,6.1,1,0,0.1,-180,0.4,0.5,1.3,1.2,7755.026,0,83.951,0.997,0.917,76.185,20.898
940,Index_940_Parallel.png,Index_940_Back.png,Index_940_Front.png,40,1.4,7.7,0.9,0.1,0.1,15,1.2,3.4,1,2.8,0,-180,1.4,0.6,0.6,0.2,7762.377,4,86.111,1,0.617,58.899,33.285
941,Index_941_Parallel.png,Index_941_Back.png,Index_941_Front.png,45,1.6,7.6,1,0.3,0,10,0.8,3.4,2,0.9,1.9,-180,0.8,1,0.2,1.3,7766.168,3,85.288,1,0.639,63.501,28.15
942,Index_942_Parallel.png,Index_942_Back.png,Index_942_Front.png,30,1.4,5.8,1,1.8,0.3,10,0.8,3.4,2,1.8,1,-180,1.2,1.4,0.3,1.4,7777.074,2,84.019,0.889,0.809,71.773,23.03
943,Index_943_Parallel.png,Index_943_Back.png,Index_943_Front.png,30,1.2,6.8,0.8,0.1,1,25,1.1,6.1,0.9,0.1,0,-180,0.9,0.8,1.5,1.2,7785.476,0,83.642,0.997,0.92,75.812,20.681
944,Index_944_Parallel.png,Index_944_Back.png,Index_944_Front.png,30,2,4,1,0.8,3.1,10,0.8,3.4,2,1.9,0.9,-180,1.1,0.7,1.4,0.7,7798.634,1,83.951,0.849,0.84,73.896,22.618
945,Index_945_Parallel.png,Index_945_Back.png,Index_945_Front.png,35,1.4,6.8,0.8,0.9,0.2,10,0.8,3.4,2,1.8,1,-180,1.5,0.5,1.3,0.5,7804.376,1,84.225,0.948,0.809,70.678,23.182
946,Index_946_Parallel.png,Index_946_Back.png,Index_946_Front.png,40,1.5,7.2,0.8,0.6,0.1,20,0.9,6,0.8,0.2,0,-180,1.3,1.1,1.1,0.5,7806.995,1,85.185,1,0.701,61.995,28.102
947,Index_947_Parallel.png,Index_947_Back.png,Index_947_Front.png,30,2,4,0.8,3.7,0.2,15,0.8,5.1,2,0.6,0.5,-180,0.8,1.2,0.4,1.2,7814.447,2,84.739,0.914,0.83,71.502,23.843
948,Index_948_Parallel.png,Index_948_Back.png,Index_948_Front.png,30,2,4,1,1.8,2.1,10,0.8,3.4,2,2.4,0.4,-180,1.3,0.5,0.7,1.5,7828.465,0,83.848,0.873,0.843,73.957,22.335
949,Index_949_Parallel.png,Index_949_Back.png,Index_949_Front.png,30,2,4,0.9,0.8,3.1,15,1.2,3.4,1,2.7,0.1,-180,1.4,1.5,1.2,1.4,7866.304,0,83.779,0.907,0.861,74.555,21.873
950,Index_950_Parallel.png,Index_950_Back.png,Index_950_Front.png,35,1.7,5.6,0.8,0.9,1.4,25,1.5,4.5,0.8,0.2,1.5,-180,0.3,0.9,0.1,1,7882.463,3,85.974,1,0.688,61.534,30.687
951,Index_951_Parallel.png,Index_951_Back.png,Index_951_Front.png,40,1.4,7.7,1,0.2,0,15,0.9,4.5,0.9,1.3,0.4,-180,1.5,0.9,0.8,0.1,7894.251,3,85.837,1,0.602,58.154,33.377
952,Index_952_Parallel.png,Index_952_Back.png,Index_952_Front.png,30,1.6,5.1,0.9,1,1.8,30,1.4,5.8,0.8,0.2,0.2,-180,0.7,0.7,0.4,0.6,7903.679,2,85.837,1,0.719,62.491,29.524
953,Index_953_Parallel.png,Index_953_Back.png,Index_953_Front.png,30,1.2,6.8,0.9,0.8,0.3,15,0.9,4.5,0.8,0.7,1,-180,1,0.7,1.5,1.2,7927.81,0,83.196,0.948,0.917,76.439,20.578
954,Index_954_Parallel.png,Index_954_Back.png,Index_954_Front.png,30,2,4,1,3.6,0.3,10,0.8,3.4,2,1.4,1.4,-180,1.5,0.1,1.4,0.5,7930.349,2,84.191,0.765,0.821,72.331,24.23
955,Index_955_Parallel.png,Index_955_Back.png,Index_955_Front.png,45,2.2,5.5,0.8,0.4,2,15,1.2,3.4,0.8,1.4,1.4,-180,1.5,0.1,1,0.8,7942.06,2,85.254,1,0.627,61.689,29.387
956,Index_956_Parallel.png,Index_956_Back.png,Index_956_Front.png,50,2.6,5.2,0.4,1.6,1.1,10,0.8,3.4,2,2.6,0.2,-180,0.1,0.1,0.5,0.7,7967.189,5,86.728,1,0.611,61.615,34.49
957,Index_957_Parallel.png,Index_957_Back.png,Index_957_Front.png,30,1.7,4.8,0.8,1.6,1.5,25,1.2,5.6,1,0.2,0.4,-180,0.4,0.3,1.5,1.3,7977.227,0,84.294,0.997,0.904,75.277,21.702
958,Index_958_Parallel.png,Index_958_Back.png,Index_958_Front.png,40,2,5.4,1,0.6,1.9,15,1.2,3.4,0.8,1,1.8,-180,1.5,1.5,1.4,0.8,7981.656,0,84.396,1,0.694,65.913,25.379
959,Index_959_Parallel.png,Index_959_Back.png,Index_959_Front.png,30,1.2,6.8,0.8,0,1.1,10,0.6,4.5,2,0,1.7,-180,0.1,1,0.2,1.5,7992.164,1,84.122,0.87,0.864,72.812,23.02
960,Index_960_Parallel.png,Index_960_Back.png,Index_960_Front.png,35,2.1,4.5,0.9,2.5,0.9,25,1.3,5.2,0.8,0.6,0.4,-180,1.4,0.4,1.5,0.5,7996.197,1,85.082,1,0.738,65.747,26.379
961,Index_961_Parallel.png,Index_961_Back.png,Index_961_Front.png,45,1.9,6.4,1,0.1,1.4,10,0.8,3.4,2,0.3,2.5,-180,0.4,0.4,0.3,0.7,7997.352,4,86.145,1,0.568,60.703,33.448
962,Index_962_Parallel.png,Index_962_Back.png,Index_962_Front.png,30,1.6,5.1,0.9,2,0.8,25,1.2,5.6,1,0.4,0.2,-180,0.5,0.2,1.3,1.3,8041.589,0,84.328,0.994,0.877,74.922,22.025
963,Index_963_Parallel.png,Index_963_Back.png,Index_963_Front.png,45,2,6.1,1,0.1,1.7,10,0.8,3.4,2,1.7,1.1,-180,0.3,0.6,0.9,0.4,8054.547,4,85.802,1,0.59,62.349,31.195
964,Index_964_Parallel.png,Index_964_Back.png,Index_964_Front.png,30,1.2,6.8,0.8,0.8,0.3,10,0.7,3.9,2,0.1,2.2,-180,1.3,1.5,1.4,0.1,8061.281,2,84.328,0.901,0.827,70.931,23.822
965,Index_965_Parallel.png,Index_965_Back.png,Index_965_Front.png,35,2.2,4.3,0.8,1.9,1.7,25,1.1,6.1,1,0,0.1,-180,0.9,0.6,0.9,0.4,8065.937,2,85.802,1,0.713,63.128,29.507
966,Index_966_Parallel.png,Index_966_Back.png,Index_966_Front.png,30,2,4,0.9,0.3,3.6,10,0.8,3.4,2,0.2,2.6,-180,1.2,1.4,0.6,1.3,8092.046,1,84.019,0.892,0.827,72.348,23.163
967,Index_967_Parallel.png,Index_967_Back.png,Index_967_Front.png,30,2,4,1,2.5,1.4,10,0.8,3.4,2,1.6,1.2,-180,1,0.1,1.2,0.9,8166.671,1,84.019,0.867,0.83,73.811,23.083
968,Index_968_Parallel.png,Index_968_Back.png,Index_968_Front.png,30,1.2,6.8,0.8,0,1.1,25,1.1,6.1,1,0,0.1,-180,1,0.2,1.5,0.8,8180.867,0,84.088,1,0.895,75.228,21.717
969,Index_969_Parallel.png,Index_969_Back.png,Index_969_Front.png,35,2.2,4.3,0.8,0.5,3.1,20,1.4,3.9,0.9,2,0.3,-180,1.1,1.4,0.6,0.5,8184.417,2,85.768,1,0.688,62.538,30.195
970,Index_970_Parallel.png,Index_970_Back.png,Index_970_Front.png,30,1.9,4.3,0.8,0.6,3,10,0.8,3.4,2,2.5,0.3,-180,0.5,1.1,0.7,1.2,8189.175,1,84.225,0.852,0.84,72.925,23.653
971,Index_971_Parallel.png,Index_971_Back.png,Index_971_Front.png,40,1.7,6.4,1,0.2,1.3,15,1.2,3.4,1,0.6,2.2,-180,0.9,1.1,0.5,1.4,8191.718,1,84.774,1,0.716,66.294,26.074
972,Index_972_Parallel.png,Index_972_Back.png,Index_972_Front.png,30,2,4,0.8,1,2.9,10,0.8,3.4,2,0.7,2.1,-180,0.8,0.7,1,1,8198.073,1,84.053,0.873,0.846,73.5,23.104
973,Index_973_Parallel.png,Index_973_Back.png,Index_973_Front.png,30,1.2,6.8,0.8,0.9,0.2,10,0.8,3.4,2,0,2.8,-180,0.1,1.4,0.1,1.5,8199.471,1,84.225,0.855,0.849,71.76,23.875
974,Index_974_Parallel.png,Index_974_Back.png,Index_974_Front.png,30,2,4,0.9,1.8,2.1,10,0.8,3.4,2,1.8,1,-180,0.4,0.6,1.5,0.7,8201.867,0,83.985,0.864,0.852,74.138,22.915
975,Index_975_Parallel.png,Index_975_Back.png,Index_975_Front.png,40,1.8,6,0.8,0,1.9,10,0.8,3.4,2,1.6,1.2,-180,1,1.4,1.2,0.7,8211.411,0,84.156,0.994,0.741,67.979,24.416
