in:Index,img:Output1,img:Output2,img:Output3,img:Output4,out:WWR_Skylight,out:WWR_Skylight_Vertical_Shading_Divided,out:H_Skylight,out:W_Skylight,out:SH_Skylight,out:Distance_A_Skylight,out:Distance_B_Skylight,out:WWR_Corridor,out:H_Corridor,out:W_Corridor,out:SH_Corridor,out:Distance_A_Corridor,out:Distance_B_Corridor,out:Degree,out:Overhang_Angle,out:Overhang_Length,out:Overhang_Movement_Distance,out:Vertical_Shading_Number,out:Vertical_Shading_Width,out:Vertical_Shading_Length,out:W_Skylight_Vertical_Shading_Divided,out:Vertiacl_Shading_Top_Left_Movement_Distance,out:Vertiacl_Shading_Top_Right_Movement_Distance,out:Hypervolume,out:Rank,out:EUI,out:sDA,out:sGA,out:UDI,out:SVF
967,Index_967_Parallel.png,Index_967_Back.png,Index_967_Front.png,Index_967_Top.png,60,41,2.1,7.7,0.8,0.1,0.1,40,1.8,6,0.8,0.2,0,-180,80,2,0.4,7,0.4,0.1,0.88,0.15,0.25,,2,82.442,0.996914,0.9167,74.94,16.63
968,Index_968_Parallel.png,Index_968_Back.png,Index_968_Front.png,Index_968_Top.png,30,29,2,4,1,0,3.9,10,0.6,4.5,2,0,1.7,-180,-80,2,0.1,5,0.02,1.5,0.98,0,0,,6,82.888,0.54321,0.8364,72.62,16.12
969,Index_969_Parallel.png,Index_969_Back.png,Index_969_Front.png,Index_969_Top.png,35,32,2.2,4.3,0.8,0.5,3.1,15,1.2,3.4,1,1.5,1.3,-180,-50,1.8,0.3,5,0.1,1.4,0.98,0.05,0,,5,82.99,0.811728,0.8272,73.31,18.79
970,Index_970_Parallel.png,Index_970_Back.png,Index_970_Front.png,Index_970_Top.png,40,36,1.7,6.4,0.8,1.5,0,30,1.4,5.8,1,0.3,0.1,-180,70,1.6,0.1,8,0.1,1.1,0.81,0.05,0.05,,4,82.236,0.981481,0.8827,74.9,16.06
971,Index_971_Parallel.png,Index_971_Back.png,Index_971_Front.png,Index_971_Top.png,60,54,2.1,7.7,0.9,0,0.2,35,1.6,5.9,0.8,0.1,0.2,-180,50,0.2,0.4,9,0.1,0.3,0.86,0.1,0,,10,87.586,1,0.1698,41.11,33.49
972,Index_972_Parallel.png,Index_972_Back.png,Index_972_Front.png,Index_972_Top.png,50,41,2.1,6.4,0.9,1,0.5,40,1.8,6,0.9,0,0.2,-180,-30,0.6,0,2,1.1,0.6,5.3,0.7,0.1,,13,87.311,1,0.284,45.9,32.59
973,Index_973_Parallel.png,Index_973_Back.png,Index_973_Front.png,Index_973_Top.png,55,54,1.9,7.8,1,0,0.1,30,1.4,5.8,1,0.1,0.3,-180,-20,1,0,5,0.02,0.9,1.93,0,0,,11,86.248,1,0.3673,48.46,27.43
974,Index_974_Parallel.png,Index_974_Back.png,Index_974_Front.png,Index_974_Top.png,30,30,1.9,4.3,0.8,0.9,2.7,25,1.8,3.8,0.8,0.7,1.7,-180,30,1.3,0.6,3,0.02,0.8,2.13,0,0,,2,82.99,0.984568,0.8951,74.6,20.13
975,Index_975_Parallel.png,Index_975_Back.png,Index_975_Front.png,Index_975_Top.png,65,61,2.5,7,0.5,0.7,0.2,10,0.8,3.4,2,1.3,1.5,-180,-70,1.5,0,5,0.1,0.2,1.65,0.05,0,,2,88.272,1,0.3611,49.2,42.02
976,Index_976_Parallel.png,Index_976_Back.png,Index_976_Front.png,Index_976_Top.png,70,38,2.5,7.6,0.5,0,0.3,20,1.2,4.5,0.9,0.3,1.4,-180,0,0.3,0.7,6,0.7,1.5,0.82,0.15,0.1,,3,82.064,0.984568,0.7685,71.4,19.47
977,Index_977_Parallel.png,Index_977_Back.png,Index_977_Front.png,Index_977_Top.png,50,32,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0,1,0.5,6,0.5,0.8,0.92,0.05,0.05,,6,82.853,1,0.7747,70.95,23.05
978,Index_978_Parallel.png,Index_978_Back.png,Index_978_Front.png,Index_978_Top.png,30,29,1.3,6.2,0.8,1,0.7,10,0.8,3.4,2,0.4,2.4,-180,80,2,1,7,0.02,1.1,1.01,0,0,,6,80.453,0,1,61.45,2.39
979,Index_979_Parallel.png,Index_979_Back.png,Index_979_Front.png,Index_979_Top.png,30,29,2,4,0.8,3.9,0,40,1.9,5.7,0.9,0,0.5,-180,80,1.9,1,5,0.02,1.3,0.98,0,0,,3,81.859,0.62963,1,77.85,13.31
980,Index_980_Parallel.png,Index_980_Back.png,Index_980_Front.png,Index_980_Top.png,30,29,2,4,0.9,2.7,1.2,35,1.8,5.2,1,0.7,0.3,-180,80,1.9,0.9,5,0.02,0.2,0.98,0,0,,2,81.687,0.5,1,78.56,16.1
981,Index_981_Parallel.png,Index_981_Back.png,Index_981_Front.png,Index_981_Top.png,60,37,2.1,7.7,0.8,0.1,0.1,40,1.8,6,1,0,0.2,-180,80,2,0,4,1,1.3,1.57,0.4,0.6,,2,82.339,1,0.9043,73.9,15.92
982,Index_982_Parallel.png,Index_982_Back.png,Index_982_Front.png,Index_982_Top.png,70,59,2.5,7.6,0.5,0,0.3,40,1.8,6,1,0.1,0.1,-180,80,2,0.1,2,1.2,1.5,6.4,0.35,0.85,,5,83.916,1,0.8488,66.43,17.83
983,Index_983_Parallel.png,Index_983_Back.png,Index_983_Front.png,Index_983_Top.png,30,30,1.7,4.8,0.8,2.5,0.6,10,0.8,3.4,2,2.4,0.4,-180,50,1.3,0.7,5,0.02,1.1,1.18,0,0,,5,81.481,0.290123,0.9383,74.75,11.45
984,Index_984_Parallel.png,Index_984_Back.png,Index_984_Front.png,Index_984_Top.png,55,49,2,7.4,1,0.3,0.2,35,1.6,5.9,0.9,0.2,0.1,-180,30,1,0,5,0.2,1.2,1.65,0.1,0.1,,20,84.465,1,0.5741,54.93,22.97
985,Index_985_Parallel.png,Index_985_Back.png,Index_985_Front.png,Index_985_Top.png,60,37,2.5,6.5,0.5,0.9,0.5,30,1.4,5.8,1,0.2,0.2,-180,-40,1.5,0,6,0.5,0.7,0.8,0.2,0.3,,7,84.911,1,0.6204,60.78,28.07
986,Index_986_Parallel.png,Index_986_Back.png,Index_986_Front.png,Index_986_Top.png,70,57,2.5,7.6,0.5,0.2,0.1,40,1.8,6,1,0.1,0.1,-180,-10,0.7,0.4,8,0.2,0.3,0.89,0.15,0.05,,15,87.38,1,0.1852,41.08,30.91
987,Index_987_Parallel.png,Index_987_Back.png,Index_987_Front.png,Index_987_Top.png,35,31,1.8,5.2,1,2.2,0.5,10,0.8,3.4,2,2.5,0.3,-180,80,0.4,0.2,4,0.2,0.1,1.53,0.1,0.1,,2,85.665,0.996914,0.6852,66.28,40.11
988,Index_988_Parallel.png,Index_988_Back.png,Index_988_Front.png,Index_988_Top.png,40,36,2.4,4.5,0.6,0.8,2.6,10,0.8,3.4,2,0.5,2.3,-180,-60,1.1,0.6,5,0.1,1.4,1.02,0.1,0,,6,83.402,0.805556,0.8117,71.27,17.65
989,Index_989_Parallel.png,Index_989_Back.png,Index_989_Front.png,Index_989_Top.png,30,30,1.7,4.8,0.8,1,2.1,20,1.5,3.6,0.9,0.7,1.9,-180,-50,1.7,1,3,0.02,1.1,2.38,0,0,,3,84.636,0.996914,0.7747,68.38,27.2
990,Index_990_Parallel.png,Index_990_Back.png,Index_990_Front.png,Index_990_Top.png,65,60,2.3,7.6,0.7,0.3,0,30,1.4,5.8,0.8,0.2,0.2,-180,60,1.9,0.3,2,0.5,0.9,7.1,0.1,0,,5,82.922,1,0.8735,71.39,15.62
991,Index_991_Parallel.png,Index_991_Back.png,Index_991_Front.png,Index_991_Top.png,45,44,1.6,7.6,0.8,0,0.3,25,1.1,6.1,0.8,0.1,0,-180,10,0.2,0.7,9,0.02,0.6,0.93,0,0,,8,85.357,1,0.5926,57.72,27.88
992,Index_992_Parallel.png,Index_992_Back.png,Index_992_Front.png,Index_992_Top.png,50,32,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0,1,0.5,6,0.5,0.8,0.92,0.05,0.05,,7,82.853,0.996914,0.7747,70.97,23.05
993,Index_993_Parallel.png,Index_993_Back.png,Index_993_Front.png,Index_993_Top.png,30,29,1.3,6.2,0.9,1.5,0.2,10,0.7,3.9,2,0,2.3,-180,-60,0.1,0,7,0.02,1.5,1.01,0,0,,7,82.853,0.558642,0.8457,72.22,15.47
994,Index_994_Parallel.png,Index_994_Back.png,Index_994_Front.png,Index_994_Top.png,30,29,2,4,1,0,3.9,10,0.8,3.4,2,0.3,2.5,-180,-60,0.1,0.3,5,0.02,1.5,0.98,0,0,,7,83.299,0.546296,0.8426,72.49,15.89
995,Index_995_Parallel.png,Index_995_Back.png,Index_995_Front.png,Index_995_Top.png,70,69,2.5,7.6,0.5,0.1,0.2,10,0.8,3.4,2,2.8,0,-180,70,1.4,0,9,0.02,1.5,0.93,0,0,,5,82.03,0.907407,0.8117,72.14,10.48
996,Index_996_Parallel.png,Index_996_Back.png,Index_996_Front.png,Index_996_Top.png,70,37,2.5,7.6,0.5,0,0.3,30,1.4,5.8,1,0.4,0,-180,80,2,0.5,4,1.2,0.3,1.33,0.4,0.6,,1,81.927,0.978395,0.9722,78.78,19.17
997,Index_997_Parallel.png,Index_997_Back.png,Index_997_Front.png,Index_997_Top.png,70,52,2.5,7.6,0.5,0,0.3,30,1.4,5.8,0.8,0.4,0,-180,80,2,0.4,3,1,0.1,2.8,0.35,0.55,,2,82.956,0.993827,0.9198,74.9,20.04
998,Index_998_Parallel.png,Index_998_Back.png,Index_998_Front.png,Index_998_Top.png,30,29,2,4,0.8,0.6,3.3,10,0.8,3.4,2,0.8,2,-180,-80,2,0.9,5,0.02,0.1,0.98,0,0,,1,85.254,0.987654,0.7253,68.42,39.77
999,Index_999_Parallel.png,Index_999_Back.png,Index_999_Front.png,Index_999_Top.png,45,40,1.9,6.4,1,1.2,0.3,25,1.1,6.1,1,0,0.1,-180,50,2,0.1,8,0.1,1.2,0.81,0.05,0.05,,1,81.207,0.919753,1,80.18,12.11
1000,Index_1000_Parallel.png,Index_1000_Back.png,Index_1000_Front.png,Index_1000_Top.png,65,53,2.3,7.6,0.7,0.3,0,20,0.9,6,1,0.2,0,-180,80,0.9,0.8,8,0.2,0.4,0.89,0.1,0.1,,2,84.294,1,0.7593,66.98,30.08
1001,Index_1001_Parallel.png,Index_1001_Back.png,Index_1001_Front.png,Index_1001_Top.png,35,30,1.3,7.3,1,0.6,0,20,1.5,3.6,0.8,2.3,0.3,-180,-20,1.2,0,6,0.2,0.1,1.26,0.1,0.1,,2,85.562,1,0.6698,62.88,36.71
1002,Index_1002_Parallel.png,Index_1002_Back.png,Index_1002_Front.png,Index_1002_Top.png,30,29,2,4,0.9,1.2,2.7,40,1.9,5.7,0.8,0.4,0.1,-180,-50,1.3,0.4,4,0.02,1.4,1.31,0,0,,20,84.396,1,0.7685,65.64,20.46
1003,Index_1003_Parallel.png,Index_1003_Back.png,Index_1003_Front.png,Index_1003_Top.png,60,41,2.1,7.7,0.9,0,0.2,40,1.8,6,1,0.1,0.1,-180,30,0.2,0.7,3,1.2,0.6,2.65,0.85,0.35,,11,87.003,1,0.4074,47.15,31.71
1004,Index_1004_Parallel.png,Index_1004_Back.png,Index_1004_Front.png,Index_1004_Top.png,40,40,1.7,6.4,0.8,0.2,1.3,10,0.8,3.4,2,0.9,1.9,-180,-80,0.7,0.3,4,0.02,0.6,2.11,0,0,,4,85.802,1,0.6296,62.48,33.9
1005,Index_1005_Parallel.png,Index_1005_Back.png,Index_1005_Front.png,Index_1005_Top.png,70,63,2.5,7.6,0.5,0.3,0,30,1.5,5.4,0.9,0.1,0.7,-180,0,1.6,0.5,9,0.1,0.9,0.85,0,0.1,,20,83.333,1,0.7253,62.7,18.38
1006,Index_1006_Parallel.png,Index_1006_Back.png,Index_1006_Front.png,Index_1006_Top.png,55,42,1.9,7.8,0.9,0,0.1,15,1.2,3.4,0.9,1.8,1,-180,-30,0.5,1,7,0.3,1,1,0.1,0.1,,4,83.676,1,0.6636,65.48,24.13
1007,Index_1007_Parallel.png,Index_1007_Back.png,Index_1007_Front.png,Index_1007_Top.png,50,32,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0,1,0.5,6,0.5,0.8,0.92,0.05,0.05,,10,82.853,0.996914,0.7778,70.9,23.05
1008,Index_1008_Parallel.png,Index_1008_Back.png,Index_1008_Front.png,Index_1008_Top.png,30,29,2,4,0.9,3,0.9,10,0.8,3.4,2,0.1,2.7,-180,-80,1.5,0.1,3,0.02,0.1,1.98,0,0,,2,85.802,0.966049,0.7099,67.55,40.01
1009,Index_1009_Parallel.png,Index_1009_Back.png,Index_1009_Front.png,Index_1009_Top.png,30,30,1.4,5.8,1,1.4,0.7,10,0.8,3.4,2,0.1,2.7,-180,-70,0.1,0.8,4,0.02,0.1,1.91,0,0,,3,86.077,0.978395,0.7006,66.66,39.96
1010,Index_1010_Parallel.png,Index_1010_Back.png,Index_1010_Front.png,Index_1010_Top.png,30,29,2,4,0.8,3.1,0.8,10,0.8,3.4,2,0.6,2.2,-180,-40,0.5,1,5,0.02,0.1,0.98,0,0,,1,85.494,0.935185,0.7531,69.01,37.68
1011,Index_1011_Parallel.png,Index_1011_Back.png,Index_1011_Front.png,Index_1011_Top.png,30,30,1.2,6.8,0.8,0.9,0.2,10,0.8,3.4,2,1.9,0.9,-180,50,1.3,0,2,0.02,0.1,6.78,0,0,,2,84.294,0.959877,0.7562,68.12,35.32
1012,Index_1012_Parallel.png,Index_1012_Back.png,Index_1012_Front.png,Index_1012_Top.png,30,30,1.2,6.8,0.8,0.5,0.6,10,0.6,4.5,2,0.6,1.1,-180,80,2,0.2,2,0.02,0.1,6.78,0,0,,2,82.579,0.682099,0.8889,73.72,21.65
1013,Index_1013_Parallel.png,Index_1013_Back.png,Index_1013_Front.png,Index_1013_Top.png,70,70,2.6,7.3,0.4,0,0.6,10,0.6,4.5,2,1.2,0.5,-180,80,2,0.1,2,0.02,1.5,7.28,0,0,,6,83.573,0.969136,0.8488,71.45,16.92
1014,Index_1014_Parallel.png,Index_1014_Back.png,Index_1014_Front.png,Index_1014_Top.png,45,40,1.9,6.4,0.8,0.9,0.6,30,1.4,5.8,1,0.3,0.1,-180,80,0.9,0,8,0.1,0.8,0.81,0.05,0.05,,6,84.431,1,0.6821,61.74,23.47
1015,Index_1015_Parallel.png,Index_1015_Back.png,Index_1015_Front.png,Index_1015_Top.png,55,34,1.9,7.8,0.9,0.1,0,40,2,5.4,0.8,0.5,0.3,-180,20,0.3,0.7,6,0.6,0.9,0.96,0.3,0.3,,9,84.774,1,0.5648,57.36,24.72
1016,Index_1016_Parallel.png,Index_1016_Back.png,Index_1016_Front.png,Index_1016_Top.png,35,32,2.2,4.3,0.8,1.1,2.5,15,0.8,5.1,2,0.5,0.6,-180,-80,1.3,0.1,5,0.1,1.4,0.97,0.05,0.05,,6,83.436,0.83642,0.821,72.05,16.72
1017,Index_1017_Parallel.png,Index_1017_Back.png,Index_1017_Front.png,Index_1017_Top.png,55,49,2.5,5.9,0.5,1.1,0.9,25,1.3,5.2,1,0.4,0.6,-180,-20,0.7,0.6,7,0.1,0.2,0.88,0.05,0.05,,8,87.003,1,0.4568,52.09,35.48
1018,Index_1018_Parallel.png,Index_1018_Back.png,Index_1018_Front.png,Index_1018_Top.png,30,29,2,4,0.8,3,0.9,30,1.4,5.8,0.9,0.3,0.1,-180,10,0.3,0.8,3,0.02,1.3,1.98,0,0,,3,84.877,0.996914,0.7901,67.16,24.89
1019,Index_1019_Parallel.png,Index_1019_Back.png,Index_1019_Front.png,Index_1019_Top.png,50,43,2.4,5.6,0.6,2.2,0.1,20,1.5,3.6,0.8,0.3,2.3,-180,0,1.9,0.1,5,0.2,0.5,1.2,0.05,0.15,,3,83.711,1,0.7346,66.34,26.58
1020,Index_1020_Parallel.png,Index_1020_Back.png,Index_1020_Front.png,Index_1020_Top.png,60,59,2.1,7.7,0.9,0,0.2,10,0.8,3.4,2,2.5,0.3,-180,60,1.3,0.4,8,0.02,1,1.08,0,0,,6,82.133,0.888889,0.8395,73.68,11.01
1021,Index_1021_Parallel.png,Index_1021_Back.png,Index_1021_Front.png,Index_1021_Top.png,70,67,2.5,7.6,0.5,0.1,0.2,35,1.6,5.9,0.9,0.3,0,-180,-60,1.6,0.4,2,0.4,0.3,7.2,0,0.1,,10,89.849,1,0.0679,33.99,38.04
1022,Index_1022_Parallel.png,Index_1022_Back.png,Index_1022_Front.png,Index_1022_Top.png,50,32,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0,1,0.5,6,0.5,0.8,0.92,0.05,0.05,,10,82.853,0.996914,0.7778,70.9,23.05
1023,Index_1023_Parallel.png,Index_1023_Back.png,Index_1023_Front.png,Index_1023_Top.png,30,29,2,4,0.9,2.8,1.1,10,0.8,3.4,2,0.3,2.5,-180,-80,0.3,0,3,0.02,0.1,1.98,0,0,,2,86.008,0.978395,0.713,67.54,40.18
1024,Index_1024_Parallel.png,Index_1024_Back.png,Index_1024_Front.png,Index_1024_Top.png,30,30,1.2,6.8,1,0.9,0.2,10,0.8,3.4,2,0.9,1.9,-180,-60,0.1,0.1,3,0.02,0.1,3.38,0,0,,2,86.18,0.993827,0.716,66.2,40.41
1025,Index_1025_Parallel.png,Index_1025_Back.png,Index_1025_Front.png,Index_1025_Top.png,30,29,2,4,1,0.2,3.7,10,0.8,3.4,2,0.1,2.7,-180,-70,0.3,0,2,0.02,0.1,3.98,0,0,,1,86.111,0.990741,0.6914,67.55,40.34
1026,Index_1026_Parallel.png,Index_1026_Back.png,Index_1026_Front.png,Index_1026_Top.png,30,30,1.2,6.8,0.8,0,1.1,10,0.8,3.4,2,0,2.8,-180,80,0.9,0,3,0.02,0.1,3.38,0,0,,1,85.562,0.981481,0.7346,66.53,39.77
1027,Index_1027_Parallel.png,Index_1027_Back.png,Index_1027_Front.png,Index_1027_Top.png,30,30,1.2,6.8,0.9,0,1.1,10,0.6,4.5,2,0,1.7,-180,80,0.9,0,7,0.02,0.1,1.11,0,0,,1,85.322,0.981481,0.716,66.76,39.85
1028,Index_1028_Parallel.png,Index_1028_Back.png,Index_1028_Front.png,Index_1028_Top.png,30,29,2,4,1,0,3.9,40,2,5.4,0.8,0.3,0.5,-180,-80,0.1,0,5,0.02,0.1,0.98,0,0,,7,87.071,1,0.6173,57.28,31.64
1029,Index_1029_Parallel.png,Index_1029_Back.png,Index_1029_Front.png,Index_1029_Top.png,70,57,2.5,7.6,0.5,0.2,0.1,30,1.4,5.8,0.8,0.3,0.1,-180,80,1.4,0.8,8,0.2,0.8,0.89,0.15,0,,2,82.75,0.993827,0.892,73.17,19.67
1030,Index_1030_Parallel.png,Index_1030_Back.png,Index_1030_Front.png,Index_1030_Top.png,55,49,2.2,6.7,0.8,1,0.2,35,1.8,5.2,1,0.6,0.4,-180,0,0.1,0.3,8,0.1,0.4,0.86,0.05,0,,10,86.66,1,0.3889,48.95,28.44
1031,Index_1031_Parallel.png,Index_1031_Back.png,Index_1031_Front.png,Index_1031_Top.png,50,44,2.6,5.2,0.4,0.6,2.1,40,2,5.4,0.8,0.2,0.6,-180,60,1.1,0.5,2,0.6,1.4,4.6,0.15,0.15,,18,84.671,1,0.7747,62.85,21.48
1032,Index_1032_Parallel.png,Index_1032_Back.png,Index_1032_Front.png,Index_1032_Top.png,55,34,1.9,7.8,1,0.1,0,20,1,5.4,0.8,0.8,0,-180,10,0.9,0.1,7,0.5,0.7,0.8,0.2,0.3,,3,83.299,1,0.6389,65.88,29.49
1033,Index_1033_Parallel.png,Index_1033_Back.png,Index_1033_Front.png,Index_1033_Top.png,65,44,2.3,7.6,0.7,0.2,0.1,25,1.1,6.1,1,0.1,0,-180,-30,1.9,0,4,0.8,1.1,1.73,0.15,0.65,,6,84.739,1,0.5123,57.42,29.04
1034,Index_1034_Parallel.png,Index_1034_Back.png,Index_1034_Front.png,Index_1034_Top.png,40,32,1.8,6,0.8,1.8,0.1,10,0.8,3.4,2,1.9,0.9,-180,-50,0.5,0.5,7,0.2,0.1,0.8,0.05,0.15,,1,85.631,0.993827,0.7037,65.75,40.32
1035,Index_1035_Parallel.png,Index_1035_Back.png,Index_1035_Front.png,Index_1035_Top.png,30,29,2,4,0.8,2.8,1.1,35,1.6,5.9,1,0,0.3,-180,20,0.8,0.8,5,0.02,0.4,0.98,0,0,,3,84.294,1,0.8488,70.69,22.32
1036,Index_1036_Parallel.png,Index_1036_Back.png,Index_1036_Front.png,Index_1036_Top.png,40,35,1.4,7.7,1,0.2,0,15,0.7,5.8,2,0.3,0.1,-180,-60,1.6,0.9,3,0.5,1.3,3.35,0.1,0.4,,5,85.117,1,0.6636,64.6,29.1
1037,Index_1037_Parallel.png,Index_1037_Back.png,Index_1037_Front.png,Index_1037_Top.png,50,32,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0,1,0.5,6,0.5,0.8,0.92,0.05,0.05,,3,82.853,1,0.7778,70.97,23.05
1038,Index_1038_Parallel.png,Index_1038_Back.png,Index_1038_Front.png,Index_1038_Top.png,30,29,2,4,0.9,0.3,3.6,10,0.7,3.9,2,2.3,0,-180,0,1.2,0.9,5,0.02,1.5,0.98,0,0,,6,81.79,0.345679,0.9228,74.66,10.79
1039,Index_1039_Parallel.png,Index_1039_Back.png,Index_1039_Front.png,Index_1039_Top.png,30,30,1.3,6.2,0.9,0.3,1.4,10,0.6,4.5,2,0.2,1.5,-180,40,1.5,0.9,3,0.02,1.5,3.08,0,0,,4,81.584,0.450617,0.9537,77.28,11.55
1040,Index_1040_Parallel.png,Index_1040_Back.png,Index_1040_Front.png,Index_1040_Top.png,55,34,1.9,7.8,0.9,0,0.1,10,0.8,3.4,2,0.5,2.3,-180,-10,1,0.2,7,0.5,1.3,0.8,0.1,0.1,,3,81.344,0.759259,0.7747,73.63,15.71
1041,Index_1041_Parallel.png,Index_1041_Back.png,Index_1041_Front.png,Index_1041_Top.png,30,30,1.5,5.4,0.9,1.1,1.4,20,0.9,6,0.8,0.2,0,-180,30,2,0,4,0.02,0.4,1.78,0,0,,1,82.167,0.990741,0.8889,74.4,24.92
1042,Index_1042_Parallel.png,Index_1042_Back.png,Index_1042_Front.png,Index_1042_Top.png,30,30,1.2,6.8,1,0.6,0.5,25,1.1,6.1,0.8,0,0.1,-180,0,2,0,2,0.02,0.1,6.78,0,0,,3,84.225,1,0.7037,65.11,32.42
1043,Index_1043_Parallel.png,Index_1043_Back.png,Index_1043_Front.png,Index_1043_Top.png,30,30,1.2,6.8,0.8,0,1.1,40,2,5.4,1,0,0.8,-180,-80,2,1,8,0.02,0.1,0.95,0,0,,5,86.214,1,0.6944,58.04,29.32
1044,Index_1044_Parallel.png,Index_1044_Back.png,Index_1044_Front.png,Index_1044_Top.png,60,46,2.1,7.7,0.9,0.2,0,25,1.1,6.1,0.8,0.1,0,-180,-30,1.2,0.7,4,0.6,0.5,1.97,0.1,0.5,,7,86.008,1,0.429,52.05,33.98
1045,Index_1045_Parallel.png,Index_1045_Back.png,Index_1045_Front.png,Index_1045_Top.png,40,36,1.5,7.2,0.8,0.3,0.4,40,1.8,6,0.8,0,0.2,-180,0,0.4,0.3,9,0.1,1.1,0.8,0.1,0,,20,83.505,1,0.7315,63.34,20.14
1046,Index_1046_Parallel.png,Index_1046_Back.png,Index_1046_Front.png,Index_1046_Top.png,65,41,2.3,7.6,0.7,0.3,0,30,1.4,5.8,1,0.4,0,-180,80,0.7,0.6,5,0.7,0.1,1.2,0.2,0.5,,3,85.802,1,0.6543,59.07,36.01
1047,Index_1047_Parallel.png,Index_1047_Back.png,Index_1047_Front.png,Index_1047_Top.png,55,49,1.9,7.8,0.9,0,0.1,10,0.8,3.4,2,1.3,1.5,-180,-70,1.3,1,9,0.1,1.3,0.87,0,0.05,,23,83.093,0.953704,0.6975,67.63,16.42
1048,Index_1048_Parallel.png,Index_1048_Back.png,Index_1048_Front.png,Index_1048_Top.png,45,44,1.9,6.4,0.9,1,0.5,25,1.1,6.1,1,0.1,0,-180,60,0.3,0.2,2,0.2,1,6.2,0.05,0.15,,7,87.38,1,0.4753,50.96,35.92
1049,Index_1049_Parallel.png,Index_1049_Back.png,Index_1049_Front.png,Index_1049_Top.png,35,32,2.2,4.3,0.8,2.7,0.9,15,0.8,5.1,2,1,0.1,-180,10,0.9,0.8,5,0.1,1.4,0.98,0.05,0.05,,6,82.476,0.623457,0.9012,75.19,11.97
1050,Index_1050_Parallel.png,Index_1050_Back.png,Index_1050_Front.png,Index_1050_Top.png,70,69,2.6,7.3,0.4,0,0.6,35,2,4.7,1,0.2,1.3,-180,-60,1.6,0.4,7,0.02,0.4,1.2,0,0,,17,88.443,1,0.1389,39.35,30.11
1051,Index_1051_Parallel.png,Index_1051_Back.png,Index_1051_Front.png,Index_1051_Top.png,30,29,2,4,1,3.1,0.8,20,1.3,4.2,0.8,1.1,0.9,-180,40,2,0,4,0.02,0.7,1.31,0,0,,1,81.447,0.82716,0.9784,78.02,16.34
1052,Index_1052_Parallel.png,Index_1052_Back.png,Index_1052_Front.png,Index_1052_Top.png,50,32,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0,1,0.5,6,0.5,0.8,0.92,0.05,0.05,,12,82.853,1,0.7716,70.89,23.05
1053,Index_1053_Parallel.png,Index_1053_Back.png,Index_1053_Front.png,Index_1053_Top.png,65,36,2.4,7.3,0.6,0.6,0,40,1.8,6,0.9,0,0.2,-180,-50,1.9,0.1,4,1.1,1.4,1.33,0.05,0,,20,83.368,1,0.7284,62.85,20.43
1054,Index_1054_Parallel.png,Index_1054_Back.png,Index_1054_Front.png,Index_1054_Top.png,70,69,2.5,7.6,0.5,0.1,0.2,10,0.7,3.9,2,1.8,0.5,-180,70,0.4,0.8,8,0.02,0.3,1.07,0,0,,6,87.14,1,0.4969,54.79,35.38
1055,Index_1055_Parallel.png,Index_1055_Back.png,Index_1055_Front.png,Index_1055_Top.png,40,33,2.4,4.5,0.6,0.9,2.5,40,1.8,6,1,0,0.2,-180,30,1.2,0.1,5,0.2,1.2,0.93,0,0.15,,5,82.956,1,0.8827,72.04,17.1
1056,Index_1056_Parallel.png,Index_1056_Back.png,Index_1056_Front.png,Index_1056_Top.png,40,34,1.4,7.7,0.9,0,0.2,15,1.1,3.7,0.8,0.1,2.4,-180,40,1.6,0,2,1.2,0.1,6.5,0.85,0.35,,1,83.162,1,0.7685,68.55,31.3
1057,Index_1057_Parallel.png,Index_1057_Back.png,Index_1057_Front.png,Index_1057_Top.png,30,30,1.2,6.8,0.8,0,1.1,10,0.8,3.4,2,0.9,1.9,-180,80,1.5,0,2,0.02,0.4,6.78,0,0,,1,84.499,0.966049,0.7346,67.12,37.64
1058,Index_1058_Parallel.png,Index_1058_Back.png,Index_1058_Front.png,Index_1058_Top.png,70,70,2.6,7.3,0.4,0,0.6,40,1.8,6,0.8,0,0.2,-180,-80,0.1,0,2,0.02,0.1,7.28,0,0,,11,90.947,1,0.0494,30.59,38.77
1059,Index_1059_Parallel.png,Index_1059_Back.png,Index_1059_Front.png,Index_1059_Top.png,30,29,2,4,0.8,0.1,3.8,15,0.8,5.1,2,0,1.1,-180,70,1.7,0.4,5,0.02,1.3,0.98,0,0,,4,81.036,0.148148,0.966,74.25,7.73
1060,Index_1060_Parallel.png,Index_1060_Back.png,Index_1060_Front.png,Index_1060_Top.png,60,57,2.1,7.7,0.9,0.2,0,30,1.4,5.8,1,0.4,0,-180,-20,0.7,0.8,3,0.2,1,3.65,0.05,0.15,,12,87.14,1,0.321,44.94,30.12
